,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
4482,есенско време,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4483,распостилаше,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4484,себе,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4485,нивата,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4486,виножита,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4487,семе,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4488,волињата викаше ангели,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4489,божик,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4490,палеше свеќи роговите,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4491,биде родна годината,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4492,стежат житце стоговите,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4493,пролетта донесува,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4494,надежи стравови,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4495,далеку жетва,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4496,првите вравови,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4497,лете,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4498,жетварите,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4499,воздухот врие преполн грунци,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4500,снопјето врзуваше,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4501,лежеа јунци,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4502,годишните времиња,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4503,мине,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4504,полека крвта стине,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4505,длабоко орачот изорал челото,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4506,стасан меѓата,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4507,судена паталците,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4508,крајот,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4509,зеде виделото,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4510,остана живее темница студена,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4511,сон гледа ралците,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4512,остана пагурчето,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4513,остана насмевката,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4514,малку подзачудена,1979,1979,ДЕДО ИЛИЈА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4515,дедо коне,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4516,првото бугарцко,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4517,ѓурултијата,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4518,забраа дедо конета,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4519,град,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4520,апцана,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4521,негов лут збор,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4522,окарал ѓоа мајка управијата,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4523,работа стана,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4524,чини пустава домаќинка,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4525,оди бара робува,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4526,пуштија зборнавме зборнавме,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4527,проштавање,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4528,вати кутра опинците собува,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4529,дунавке рече моето виде,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4530,времињава лоши,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4531,гробот зинат,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4532,земи барем опинциве,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4533,одат вира,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4534,носи дома,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4535,децата нека кинат,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4536,помолчев помолчев,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4537,стутулено смилосано чело,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4538,кладов торба опинците,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4539,кинисав полека село,1979,1979,ДЕДО КОНЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4540,потера,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4541,коце солунски којшtо pрекажа,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4542,оваа pесна шtо кажувал некоgаш,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4543,сtрико никодин,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4544,трајче,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4545,пријателу,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4546,крушово,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4547,востанието,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4548,кркавме дајакот,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4549,долнени,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4550,зад копите смугревци,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4551,ние,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4552,тројца запашкани забегани,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4553,сушевме шајакот,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4554,откај сенокос,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4555,зададе думан прав,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4556,цел булук аскер коњи,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4557,косата крене,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4558,страв,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4559,правиме,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4560,чиниме,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4561,ние,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4562,тројцава,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4563,при јуначко тропа,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4564,дадеме каршилак,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4565,малцина,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4566,затоа пушките напред,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4567,пикнавме копа,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4568,трајче,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4569,братче,1979,1979,ПОТЕРА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,ПРОЛОЖНИ ЖИТИЈА
4570,одземање силата,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4571,pреpравен pиtач gосpод gо pречека,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4572,марка кралеtа крај pаtоt tорба,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4573,збрал tежинаtа сеtа земја,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4574,синко сtар pоtкрени tорбава рамо,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4575,марко pодзеде врвоt коpјеtо земјаtа,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4576,заtресе шtо сtорил рече gосpод себе,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4577,осtави tреtинаtа силаtа,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4578,народна леgенда,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4579,даде неимоверна сила,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4580,растам мускулесто даб глуждови,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4581,израдувам млад своето чаталење,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4582,листање,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4583,шалавам наивен,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4584,даде сетам земјата,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4585,можам поместам,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4586,орач истава камен лемешот,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4587,мој боже,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4588,уплаши,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4589,непромислен страв измени својата,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4590,првобитна намера,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4591,одзеде силата,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4592,приоѓав мислите родител,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4593,приоѓа,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4594,идев твојата дома проста верба дете,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4595,затрчано враќа играње земе,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4596,краешник ноќвите,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4597,знаев свој закрепник усмевнат,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4598,задоволен бистриот вир мојата,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4599,добродушно грижен,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4600,можев замислам инаков,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4601,семоќен,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4602,престори питач,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4603,облече партали брашносани просјачка,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4604,торба,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4605,испиша лицето мака постанат старец,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4606,слеп направи,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4607,забележам лукавоста скриена,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4608,твоите очи,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4609,подобро подбидеш,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4610,купиш премериш кантар,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4611,после покажеш сурово својата власт,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4613,мој боже,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4614,понижи,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4615,поништиш,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4616,мислеше ли човек,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4617,сведочи миг твоја подла слабост,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4618,гледа горка потсмешливост,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4619,величието небото,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4620,пролетна полноќ ѕвездите јадри,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4621,обнадежни тиха молитва,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4622,безмилосен,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4623,немаше мерка моето унижување,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4624,преполови,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4625,остави чувството мојата сила,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4626,бидам пресушена подземна река,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4627,која темницата успокоена,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4628,татнежот брановите,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4629,потсмешлив,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4630,направи прв царштина пропаѓа,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
