,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
5356,ноќ,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5357,војвода даме,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5358,пискот слуша,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5359,сме,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5360,студен камен,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5361,бара нов стреа,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5362,покрив сламен,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5363,којшто крена знаме,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5364,горд умен стамен,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5365,остани унижен срамен,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5367,војвода даме,1984,1984,ПОРАЗОТ НА ДАМЕ ГРУЕВ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5368,срце бор талески,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5369,никој зборнал темен сил,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5370,глас млад огорчен падна,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5371,случка било бил прозорлив,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5372,час,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5373,твој смртен прости делнична рамнодушност,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5374,ладен,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5375,ние паметиме кои,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5376,дел барем свест твој пали,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5377,двои испоснети зарем,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5378,ли сит грижи мал,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5379,нека дума тројаци оној миг,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5380,нишан срце бор зема,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5381,пушка,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5382,оној вик нагол раздирлив иако нагло стишен,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5383,пад крева тело лушка,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5384,вик врвен проглас,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5385,сета врст наш предодреден прати,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5386,разбрал секогаш праша,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5387,врати,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5388,падна остане најчиста мера,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5389,век ништо непоматен,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5390,завет вера младост пека,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5391,простор мирба гнаса нејќе,1984,1984,СРЦЕТО НА БОРКА ТАЛЕСКИ,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5392,дојрански ветар,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5393,еве ноќта здивена сурија,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5394,топ безброј коњ,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5395,безброј камшик фучење,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5396,некаква мртва војска поднебесен јури,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5397,воскреснува,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5398,некакви мрачен водопади руши понор,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5399,бучење,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5400,залудно свест постави бедем,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5401,внесува смисла нерасчленета пора,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5402,налет малку папса па посилно бувнува,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5403,душа немошен голорак,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5404,помага разбеснет фортуна,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5405,оној оклоп измами оној штит лаг,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5406,кои човек крие себе друг,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5407,нужен затира сушност траг,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5408,спас сонот,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5409,закана ништи,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5410,сам презреш,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5411,поради своите сништа,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5412,соголен сосем живо граба мрачен стихија,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5413,лист носи мивка гази,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5414,страв страв страв полази последен жилка,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5415,коски лаз,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5416,некаков улав кикот ноќта извиличи,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5417,бучи ветрот,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5418,ами совест бичи,1984,1984,ДОЈРАНСКИ ВЕТРИШТА,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА
5419,поезијо,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5420,поезијо,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5421,отвораш пат старост,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5422,суден предел,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5423,млад,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5424,самоуверен,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5425,откриваат снага,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5426,стар горко откриваат,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5427,душа,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5428,поезијо,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5429,може живее,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5430,еден друг,1987,1987,ПОЕЗИЈО,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5431,поетика,1987,1987,ПОЕТИКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5432,песна берев,1987,1987,ПОЕТИКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5433,дрво,1987,1987,ПОЕТИКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5434,селаните ракотинци,1987,1987,ПОЕТИКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5435,дуовден,1987,1987,ПОЕТИКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5436,бере зрел цреша,1987,1987,ПОЕТИКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5437,црешовите дрвја,1987,1987,ПОЕТИКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5438,гроб пол елијар,1987,1987,НА ГРОБОТ НА ПОЛ ЕЛИЈАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5439,никој сеел овие темјанушки гробов,1987,1987,НА ГРОБОТ НА ПОЛ ЕЛИЈАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5440,сами изникнати,1987,1987,НА ГРОБОТ НА ПОЛ ЕЛИЈАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5441,никој длабел овој прост натпис,1987,1987,НА ГРОБОТ НА ПОЛ ЕЛИЈАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5442,сам втиснал камен,1987,1987,НА ГРОБОТ НА ПОЛ ЕЛИЈАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5443,грга однекаде светлина,1987,1987,НА ГРОБОТ НА ПОЛ ЕЛИЈАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5444,грлен шепот страсни збор,1987,1987,НА ГРОБОТ НА ПОЛ ЕЛИЈАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5445,секнатиот бунар,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5446,чекор чекор збор збор,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5447,полека,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5448,сети,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5449,доведе довде муза,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5450,патем учи силен збор,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5451,изненади,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5452,искажувам разновидно тагата,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5453,било сепак проба,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5454,патем учи сврзувам,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5455,далечен работи,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5456,роди засtрашувачка мисла,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5457,премостен понор,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5458,било подготовка,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5459,чекор чекор збор збор,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5460,доведе довде,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5461,секнатиот бунар мој,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5462,бара,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5463,загледа внатре,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5464,глас екоти стократно,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5465,ужас,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5466,празнина,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5467,кажувам твоите крајни порака,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5468,нејќам таков дар,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5469,ниту бидам употребен,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5470,твој намера муза,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5471,насетувам грозна лишка,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5472,кашка калта дно бунар,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5473,грепчи ноктишта камен,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5474,откажувам послушност,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5475,сака умре,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5476,сите илузии,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5477,слаб човек,1987,1987,НАД СЕКНАТИОТ БУНАР,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5478,сен,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5479,случи возбуда крајна,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5480,засака лудо,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5481,твоја голем тајна,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5482,боже твое чудо,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5483,сепак вклучи,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5484,ред чувствата стапи,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5485,личен проглас наш звучи,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5486,има изгрев има запад,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5487,случи чудо,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5488,боготворење женка,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5489,доживеале некогаш лудо,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5490,паѓа сен,1987,1987,СЕНКА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5491,пора љубимите,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5492,смета мој должност остане млад,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5493,заради,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5494,смрзнат крвоток,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5495,потоците,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5496,гренланд,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5497,распознава,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5498,сомнителен сам мој исклучителност,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5499,строг закон подлежам,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5500,унижува,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5501,нивен пора цврст очајна,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5502,изневеруј наш последен надеж,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5503,остани млад,1987,1987,ПОРАКА НА ЉУБИМИТЕ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5504,многу година,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5505,многу година,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5506,најдов ист улица,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5507,овој град,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5508,зима голомразица,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5509,смрзнат коловоз,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5510,тротоар,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5511,чекор чекор,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5512,многу година најдов ист улица,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5513,заборави куќа агол,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5514,заборави неугледен бил нејзин влез,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5515,сигурен дали случува вториот,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5516,или трет кат,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5517,позлатен раскошни месечински полноќ,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5518,ист овој град,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5519,паметам,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5520,преминувам длан,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5521,грапавината ѕид,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5522,може сторам,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5523,многу година,1987,1987,ПО МНОГУ ГОДИНИ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5524,гест,1987,1987,ГЕСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5525,рече,1987,1987,ГЕСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5526,рај,1987,1987,ГЕСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5527,покажа десен,1987,1987,ГЕСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5528,размисли,1987,1987,ГЕСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5529,невоздржан,1987,1987,ГЕСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5530,полн смисла гест,1987,1987,ГЕСТ,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5531,љубомора,1987,1987,ЉУБОМОРА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5532,сон наоѓа оправдување,1987,1987,ЉУБОМОРА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5533,зашто јаве достојни,1987,1987,ЉУБОМОРА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5534,љубомора,1987,1987,ЉУБОМОРА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5535,жед,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5536,презира потајно мој историска свест,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5537,изведува неа,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5538,ценеа допир,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5539,различен дел тело,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5540,спрема моето текнување фантазија,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5541,поради морниците,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5542,може откаже,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5543,чувствува еднаш дава,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5544,остарен,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5545,повеќе негира моите сфаќања,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5546,порамнодушни спрема мој,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5547,дневен судбина,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5548,спомен враќа понекогаш жед,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5549,кон моите секнати извор,1987,1987,ЖЕД,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5550,убавица,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5551,ниеден недостаток остави божество,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5552,неа,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5553,вит става,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5554,правилен црта,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5555,мек црн поглед,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5556,постарало боја,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5557,добила ова лето,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5558,сонце,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5559,припек,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5560,ситнана песок,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5561,покрај морски брег,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5562,личи повеќе совршен бронзена биста,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5563,жив,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
5564,едно претпази,1987,1987,УБАВИЦА,ПОСЛАНИЕ (1987),ПОСЛАНИЕ
